,date,rating_review,reviews
4164,17-09-2013 ,4.0,"We really enjoyed the food and the fast service. We were a party of four and we were seated pretty quick. Much faster thatn a few parties of two. Maybe you should enjoy your meal with some new friends if there is a line. Any we took the waiters recommendations and we were very pleased with the prices, the quality of food and the service."
4165,17-09-2013 ,5.0,"We were pleasantly surprised by this restaurant! All the tapas were delicious! I love the pulpo (squid) and the bacalao the best! We were in Spain for 8 days and this was the best restaurant we've been to! We loved it so much and we went there twice! My daughter was already tired of tapas and was not too eager to go here. But when she tasted it on our first visit, she was excited to go back again. The wait was about 45 mins but it is worth the wait! Perhaps go there early before 7pm to beat the crowd. The waiters are excellent too! Don't miss this place when you are in Barcelona! "
4166,17-09-2013 ,4.0,"I went now for the 4th or 5th time to Cervezeria Catalana and I am still impressed with the hype that exists around this restaurant. The food is off course good, but there are many places in Barcelona that offer a similar qualitybat a lower price.We were a group of 6 and (as usual at this place) had to wait for an hour before we could get seated. Not so much of a problem for us as a group, but waiting that long if you re two or with the family seems a bit long ..."
4167,16-09-2013 ,4.0,"Very crowded, not possible to make reservations. Instead, queue up. But it is worth the waiting - The food is delicious!"
4168,16-09-2013 ,4.0,Long wait to get seated by a hostess that was a little on the snobby side but once seated we were served quickly by a lovely waiter and had some really great food. A lively spot. Highly recommended.
4169,15-09-2013 ,1.0,This is for tourist people Dont go there Food is horrible service is bad and price is expensive Forget about this place They are soo rude even to spanish standarts !!! 
4170,14-09-2013 ,4.0,People who travel to BCN cannot miss this fun place . The food is very good and service very friendly . One good tip : go far in advance to grab a table if you want to sit down because the place is always packed .
4171,13-09-2013 ,4.0,"Had a very nice meal there this week. The tapas, though not exceptional, were clearly above average. Service was good and efficient. The only problem is that it is so popular among both locals and tourists, that you get two problems: waiting for a table and being permanently aware of the other people waiting for your table. Altogether, it is worth checking out, but perhaps the popularity is slightly exaggerated."
4172,11-09-2013 ,4.0,We had a nice dinner there. It was pretty crowded but we managed to find a table right away (got luck!). The service was excellent and all the tapas we tried were very tasty.
4173,11-09-2013 ,5.0,"We went there because our friend totally recommended us to try this restaurant. We had our luck that there were not so many people. The service is good, the food is awesome. Totally recommended."
4174,10-09-2013 ,5.0,"We were told there would be a wait, so we went early and left our name with the ""booking supervisor"" on the footpath, who said to be back in an hour. We could have joined others at the bar waiting for their tables, but preferred to have a quiet chat so we had a drink nearby, and returned after the hour, waited 5min and were seated. There was a huge display of tapas on a shelf in the bar area all of which looked great. We ordered a range of dishes, and they arrived quickly, along with our drinks. The tapas here is seriously good, all four of us enjoyed every plate. The total price for drinks and tapas we thought really good value for the quality. Highly recommended."
4175,9-09-2013 ,5.0,"This place offers tapas of a very high quality. The tapas assortment is quite standard, but everything we had was very delicious. The chocolate cake dessert was extremely yummy.The place is very busy, so we had to wait 25 minutes to be seated. Later arriving guests mentioned 40 min waits. The waiters are busy but effective, so the food is delivered quickly, but the experience is not very personal.If you are looking for good tapas rather than a relaxing and cosy atmosphere, then this is a good place to go."
4176,6-09-2013 ,5.0,"My husband and I found this tapas bar on our first night and it was so good, we returned every night for the rest of our stay! Simply fabulous. Be prepared to wait to sit at the tapas bar, but it is well, well worth the wait. From your bar stool, you choose which tapas you want from the display cabinet and you can stay there for as long as you like. Tapas is fresh and varied. Superb. Try a half bottle of Anna Cordoniou with the tapas - delicious. Cost for a lovely tapas experience for 2 with drinks is around 25 Euros. Really worth a visit."
4177,6-09-2013 ,5.0,Best tapas we were able to find in Barcelona. Nice clean restaurant with great staff. Always managed to get a seat quickly. Stayed in Barcelona 5 days and went back twice for lunch. Well priced and excellent food quality.
4178,5-09-2013 ,3.0,"Our expectations were high - top recommendations on Tripadvisor, beatifull looking place and crowded. Well the food were just average, worst waitor ever. A reel disappoitment when you wait 1h and 15 min."
4179,4-09-2013 ,4.0,"There is a long line, so you have time to go aroud whilewaiting, but when you're there - the food, the service & the atmosphere are great! So enjoied it, that came back day after day :-)"
4180,4-09-2013 ,5.0,A friend of us recommended this Tapas Bar and it was 100% worth the visit. Besides the Tapas on the menue there are also daily special Tapas at the counter which you should not miss out. The guest were predominantely locals. We had about 15 different plates with four people and were charged roughly 30€ per person incl. drinks. Absolut worth to go there.Enjoy it.
4181,4-09-2013 ,5.0,"We were invited by one of our friends for Tapas at this restaurant. The place takes no reservations and one has to put the name on the list after arriving at the restaurant and wait for the table. Once you get the table, you would just need few minutes to realize, why this place is all crowded up. The first tapas arrive on table within 5mins of the order, amazing management. They had lot of options for veggie lovers and we just loved it, with crispy camembert and “pissed off“ eggs being the favs.And that is not all , you cannot resist the desserts.Will definetly go here again and again :)"
4182,3-09-2013 ,4.0,Lively tapas bar that fills quickly with a mixed crowd. Bar area is full of people waiting for their seats and reservations a must although we reserved a table and moved to a quieter bar nearby and luckily came back just as our name was called for our table. Good selection of dishes and good value for money for Barcelona
4183,3-09-2013 ,5.0,"popular tapas bar in Barcelona, so popular that you need to register your name with the hostess and hope you are able to dine in a reasonable amount of time, but at peak hours the wait could be a hour long. Yet you will definitely enjoy all it has to offer. Don't go back home without enjoying this place!"
4184,2-09-2013 ,5.0,"I had my lunch at cerveceria catalana, following the suggestion of a friend of mine. I will never stop thanking her! I went for lunch, it was already 3pm and the place was still packed with customers. I did not take a table to skip the (still) long queue. I recommend: - 'sepionas a la plancha'- 'navajas'The first one is a dish with 5-6 small grilled squids, really tender! and the second dish are the typical Spanish razor shells, also grilled, and really really delicious!!!! You can also taste many other delicious tapas, among them I mention 'pescadillo frito' - was missing that day! - and 'jamon' and 'pimentios'. I was too full to try the fig filled with creamy cheese and topped with ham, but it looked really appealing! I hope to taste it soon in the next visit of Barcelona! I had other tapas, tortilla, and one ""copa de cerveza"". I paid 32 EUR, a bit expensive but given the quality of the food, it was really valuable for the price!"
4185,2-09-2013 ,5.0,"Barcelona is the Mecca, ground zero, for tapas and this is it....the best place, that we experienced anyway, for tapas and to while away time with great food and drinks.It is busy...like really busy and especially at lunchtime 13.00-15.00 so be prepared to wait for a seat. You have mainly indoor seating with a few tables outside. There is a buzz and bustle about this restaurant and when you see the locals queueing then you know you will not be disappointed. Despite the packed restaurant our service was excellent and friendly. I don't know how the kitchen produces such good food under such pressure.You order two ways; off the menu at the table or/and you go to the bar point out the pinchos you would like and they are sent to your table. Magic. We had tapas and pinchos and each and every dish was perfect. I had one of the very best ever omelettes ( always a good test for a chef!) with a crusty outside and a slightly runny middle. Delicious seafood and local dishes. We downed about 5 (generous) tapas and about 8-10 pinchos...all different of course.We were so mesmerised by what was on offer we forgot what we ordered and dish after dish arrived to be devoured and we ended up absolutely stuffed. To heck with our diets which were doing really well until now! Yes....for sure we would go back, outside the busy times."
4186,31-08-2013 ,5.0,Everytime when i came to barcelona we go there ! I like very much cipirones but all the tapas are great !The only thing is that you wait too much for a table and rhey dont make reservations :( !
4187,30-08-2013 ,5.0,"Staying at Room Mate Emma and asked the front desk to recommend a place to eat. We assumed like other countries that they were sending us to someone they are friends/related to. Well, regardless if that was the case or not, we didn't mind one bit. We noticed a huge crowd outside and by the bar, but figured we would ask if there were any seats inside for my wife and 2 year old. We were sat immediately. The service over all was excellent as was the delivery of food once ordered. Prices were very reasonable as well. We had different tapas(Spanish omelet, Russian salad, German salad, mini hot dog, mini hamburger, veal, prawn); all tasting great. Afterwards we figured out why the place was so packed to begin with...definitely recommend stopping here."
4188,30-08-2013 ,4.0,"We really loved this place! They have really cool tapas and a good selection of beer. Also around the corner from passeig de gracia, a major shopping street. I would definitely go back!!!"
4189,30-08-2013 ,4.0,"To be fair, barcelona is swarmed with tourists so it can't be helped that you wuold be rubbing shoulders with them everywhere you go. However, if a more local ambiance is what you seek, like we do, I wouldn't come here. On the other hand, the tapas is nice and very affordable. My gf and I just didn't think the atmosphere was very appealing but we were hungry and the place did look inviting. Good cafe con leche! Location is great too!"
4190,30-08-2013 ,5.0,went there for early diner (or late lunch). the receptionist said we had to wait 30 minutes. came back after 20 and she rememberd our name! after anoter minute we got the table. the place is wonderful and match bigger than it looks from the street. the food tasted grate and the stuff was very kind and helpfull. the price is fair. excellent place for good othentic tapas.
4191,29-08-2013 ,5.0,"We arrived quite early for lunch (1pm ish) and nearly made a huge mistake by attempting to sit outside and order from the menue. One step inside, to view the mouthwatering selection of freshly-prepared tapas, and I just knew that the best place was to sit at the bar.The service is efficient but you can order what you want, when you want it and your tab keeps open until you have had enough. We were pleasantly suprised when the bill came - for 2 people it was 15 euro - and that included 4 beers.It will be on my 'must do' list next time I visit this wonderful city."
4192,29-08-2013 ,5.0,Fantastic decor with very experienced staff that ensured the cerveza's and tapa's dishes kept constantly flowing...Food is of highest quality and very well priced...Will certainly return when in Barcelona again
4193,28-08-2013 ,3.0,"the food is good, but not the best. It is worth going if the queue is not long.We waited for an hour to get a bar seat for dinner. i dont mind waiting for food though.veal sirloin: it is a bit tough. not as tender as it can be.prawn skewer: taste good crispy camembert: taste good smoked salmon: averagegrilled jamon + mushroom + asparagus: taste good grilled baby octopus : averagewe ordered 10 tapas, 3 glasses of wine, bill Euro 65. a bit pricey for its quality.Overall: good food, but not worth the wait.Will i return if there was no queue: may be if i'm in the area"
4194,28-08-2013 ,5.0,"only problem with this happening restaurant is finding a table. always packed although its a very big restaurant. if you are looking for a restaurant in the passia del gracia area, this is it. their tapas are fresh and way better that the tourisitc restaurants."
4195,27-08-2013 ,5.0,Each time we go to Barcelona it is a must for us to come back to this great restaurant that we know since 17 years. It is so fresh and nice. A very good advise is to come early (for lunch before 1 o clock for dinner before 8 if you want to avoid awaiting for one hour!!!!!
4196,27-08-2013 ,4.0,"Ate twice on recent trip... really good food, but could have had more variety. Staff great, good service, reasonable price."
4197,27-08-2013 ,5.0,"I am Spanish and I think this is the best TAPAS place in Barcelona. Do not miss it! WE love it everytime!. Quality, nice staff and good service; all this with amazing flavors and experience of Spanish TApas"
4198,26-08-2013 ,2.0,"Are they kidding? This place gets packed, seriously jammed full with queues of people waiting to get a seat. Our concierge recommended it and even a cab driver mentioned it as the best tapas in Barcelona. For me it was 'plain', nothing special and I didn't like the rudeness of the staff when I'm paying and I am never rude to a server so was upset to be treated like a blonk. You couldn't get a smile out of them. Don't know where to start on the food...Greek salad was diced tomatoes with tiny bits of red capsicum and gherkins. Feta cheese was more a buffalo mozzarella, enjoyable but expensive for nothing special. We could all do better ourselves. My partner got the small octopus, couldn't eat the head parts and was unappreciative of the quality. Mushrooms had soooo much oil on them there was more oil than mushroom. I found most dishes covered in way too much oil to the point I was dabbing everything on the napkin first. Hate doing that.Don't get dessert, all were disappointing.. They throw the 'hot' chocolate cake in the microwave (it's more a muffin) then squirt some supermarket chocolate sauce over it. The coconut cake was bland and this came with a squirt of cream in a can. Hate that stuff too. For the price, this should be fresh, I don't go to these establishments for McDonald's type food. Do yourself a favor, don't wait to be served up Maccas quality food and visit one of he MANY amazing places to eat that will appreciate your business and serve you better quality food. Still can't understand the hype..."
4199,26-08-2013 ,4.0,"Our family of four couldn't get a table at 7:30PM and a row of seats opened up in the bar, so we went for the bar. Service at the bar was efficient. We really don't know much about tapas, so we basically just order whatever that were in front of us at the bar. The variety is great. You can get veggie, meat and seafood dishes. We really like all our dishes. All are fantastically tasty traditional tapas dishes. The ambient is nice since there are just so many people waiting in line and the place is so busy. But remember, come early or try for the bar or wait on the queue for a long long time. This place is really busy."
4200,25-08-2013 ,5.0,"Great, well priced tapas and good wine. This place is popular, so you'll have to wait for a table, but what we did was give our name to the woman and then we got a drink in a different bar and came back 20 minutes later. It was well worth the wait! One of the best meals I've had in Barcelona!"
4201,25-08-2013 ,5.0,The place is popular. We arrived at 10:30 hoping they would still be open and they were on a two hour wait!!!! We squeezed in to the bar and enjoyed the night. People were spilling out onto the sidewalk with cocktails. Great people watching. Friendly servers. They had white and red sangria with a nice wine list too. The cold tapas are pre made and displayed at the bar so it makes it easy to see what you like. They have a huge tapas selection with lots of hot options too. This place was very lively and a fun place to experience. Make reservations far in advance if possible.
4202,24-08-2013 ,5.0,"It is a tapas heaven. The taste is simply amazing. At the end of each tapas we finished I felt seriously disappointed and I wanted to order the same again and again. The only problem is the waiter was not that friendly, maybe due to the crazy crowd he has to serve for! Btw try to go early, after 07:30 pm the queue is unbelievable and occupying the street in front of the restaurant. "
4203,24-08-2013 ,5.0,"The tapas bar is filled with excellent food, and the servers are friendly and helpful. Locals come here too, not just tourists. The servers seem to be able to help, regardless of what language you speak! Although you don't see bread, Pan y Tomato is a common Catalan dish. Bread with olive oil, rubbed with garlic and tomato. You can also get plain crusty bread if you like, but the tomato on the bread is typical in Spain. Anchovies plain and on tapas are common, my husband loves them! Half a liter of Sangria is very reasonable, and the best I had anywhere! We went here 2 evenings, and rebooked the same hotel from 3 years prior when we found this gem! It stayed true to our prior memories, it is a great place for tapas. Go before 730pm or you will not be able to get a seat at the tapas bar."
4204,24-08-2013 ,5.0,"Great food and very friendly, helpful staff. You may have to queue. We put our name down, went for a drink and came back 45 minutes later and our name was called out on the dot. Really fresh and tasty, will definitely go back."
4205,24-08-2013 ,5.0,"Located very close to the Passeig de Gracia, Cerveceria Catalana is the best Tapas in Barcelona. I was there twice when I visited Barcelona, and there is a line during the evenings. Overall it was a great restaurant."
4206,23-08-2013 ,5.0,"Arrived about 8pm - placed was packed. Was told it was a 45 minute wait, but stood behind some couples and was seated at the bar within 15 minutes. Waiter was excellent, gave his selection of favourites. The Rioja was an inspired choice - great wine. Highlights of the selection where bruschetta langoustine and the prawn skewers. The brought the food a little too quick so filled u quickly, less time to enjoy the ambience - but overall a great BCN experience."
4207,23-08-2013 ,5.0,A very popular restaurant that is worth the wait for a table! Tapas are very reasonably priced it is easy for 2 to eat dinner here with drinks for under €40. Service is good considering how busy it is and the front of house staff are lovely! This is not the place to go for a romantic meal or with large groups (you can't reserve tables so a wait on a large table could be a problem) but for great value fantastic tasting tapas it's def worth visiting. It's full of Spanish locals and tourists - our hotel recommended it to us and now I know why!!
4208,23-08-2013 ,5.0,"When we arrived at 10:30pm there were lots of mainly locals milling out the front drinking at the bar while waiting to be seated. Since you can't book we made a reservation for an hour and a half in person, the atmosphere was impressive considering the rest of the street was quiet. They honoured our booking to the minute, and it was well worth it. The restaurant was a hive of activity, supported by confident, competent staff who were very efficient at explaining the menu. The food was fantastic, we ordered several tapas which were great in their own right. The goats cheese with eggplant was particularly good, and I can also highly recommend the Creme Brûlée desert."
4209,22-08-2013 ,5.0,This was our first time to this amazing tapas restaurant. We had read the reviews and this place is fantastic. Great atmosphere and amazing food that is very fresh and well cooked.. Top tip is to arrive at 7 if you do not want to wait too long. You are not rushed once you are seated and guests seem happy to chat with you about the dishes they recommend or have ordered.Extremely good value for money.
4210,22-08-2013 ,5.0,"Our hotel receptionist recommended this place. Was very popular, when we arrived was lots of people waiting for a table, was about 1-1.5hr wait. We managed to get a seat at the bar where you can order tapas and have drinks. Bar staff provided excellent service. Food was great! Would recommend! "
4211,22-08-2013 ,5.0,"Great place for tapas! Not to miss!We arrived at 9, we had to cone back in 1hour to find a place,but it was worth it. Large variety of tapas and delicious sangrias."
4212,21-08-2013 ,4.0,"It is considered a tapas bar but the tapas there are nothing special. However, the seafood is absolutely amazing on fair prices. A bit of a problem is the long wait especially on the touristic season."
4213,21-08-2013 ,5.0,"After reading many reviews about this restaurant, we decided to brave it and try get a table.We arrived at 22h30 and were told that our table was going to take 1h15.We decided to stay.The place was packed,viby and the food looked it insane.Well, it was!This was hands down the best restaurant we ate at in Barcelona.It is truly remarkable how full the place gets and how consistent the food and service is.This place is a goldmine of note!The menu is great and the service is superb!We were literally eating within 15 minutes of sitting at our table.The prices are affordable and the selection is mouth watering.Writing this review, I feel depressed that I'm not eating there as we speak."
4214,21-08-2013 ,4.0,"We joined the crowd outside this popular place, once we got our name on the list we had a jug of sangria on the street to help pass the time during our hour to hour and a half wait! We eventually got a seat inside and ordered our tapas. They arrived promptly and were excellent.I'm sure there are plenty of other tapas places nearby where you wouldn't have to wait so long but we enjoyed people watching and the food was good so was worth it."
4215,20-08-2013 ,5.0,"This is a fantastic place to spend an evening either to eat or just enjoy a drink at the bar. Because this is a very popular venue, one, does sometimes have to wait a while to be seated especially on the outdoor terrace but let me tell you its well worth the wait. "
4216,20-08-2013 ,5.0,"We went here on the recommendatiion of our hotel, and weren't disappointed. We arrived at about 8pm and there was already a 1 hour wait list (you can't book), but we were lucky and some seats became available at the bar quite quickly, so we took those rather than wait for the table. The atmosphere was great, and the tapas superb - everything we tried was really good. Our waiter behind the bar was a little grumpy to say the least, but we still really enjoyed our evening, and this was definitely the best food we had during our stay in Barcelona. We also thought it was excellent value for money.Very highly recommended."
4217,19-08-2013 ,5.0,"Very good located in the center of Barcelona. You should wait a little bit for the table outside but is really worth it. There are so many good looking spanish tapas so we couldn't stop to order, just to try so many tapas possible. Totally recommended."
4218,18-08-2013 ,4.0,"Had to wait an hour for a table but it was worth it. Food was excellent and service was great. Not to be missed in Barcelona. Not all tapas are created equal, this place serves real quality stuff."
4219,17-08-2013 ,5.0,"A very confusing start to the meal in trying to get a table. You must speak to one waiter only who writes your name down and calls you when a table is ready. It is worth the wait. Food was excellent and really well priced. 10 tapas dishes, bottle of Sauvignon blanc and 2 desserts for 47euros. Amazing food"
4220,17-08-2013 ,4.0,"We went here because of all the great reviews we had read online and was a little disappointed. The location was very convenient for us and we had no problem getting a table for lunch (though when we walked by at night the place was packed!!!!) however the service was a little slow and compared to the tapas we had the day before at Paco Meralgo we thought the food was just OK. However, they did have great sangria that you could order by the pitcher or 1/2 pitcher which was a plus."
4221,17-08-2013 ,5.0,"Central location, classic decoration, place itself nothing special. Food, however, is top notch. Extensive menu, not only sowing the usual selection you get in most tapas bars, but going beyond with some interesting signature dishes. All ingredients are very fresh and food is perfectly executed. Take a look at the specials board or ask waiter to run you through them as, at least when I was there was only written in Catalan. Can get busy and crowded, so be prepared to wait, they do not take reservations. Well worth a reasonable wait though. If you are a couple or on your own ask for seating at the bar if main restaurant is too busy."
4222,16-08-2013 ,5.0,"Our first meal in Barcelona was at Cerveceria Catalana, and we were warned to get there early, or the wait could be long (no reservations accepted). We got there at 8pm to find the place packed! The 75 minute long wait was worth it, as the food is excellent! Even with the hectic pace, our server was friendly and recommended some of the most delicious tapas tasted during this trip - you must try the huevos cabreaos, mini hamburguesas, solomillo. My son and I returned for lunch the next day, just to get our tapas ""fix""! Try and sit by the bar, lots of choices, convivial atmosphere."
4223,15-08-2013 ,5.0,"From the food to the atmosphere to the service, we absolutely loved this place!Young, hip, trendy and definitely the place to be in Barcelona. If you show up hungry at 8pm, don't expect to be seated straight away. The wait is looooong but very well organized and oh so worth it.The staff is very kind and helps you pick the perfect tapas. Definitely a must go to place in BCN. Will go back again and again and recommend it 100%"
4224,14-08-2013 ,3.0,"The restaurant works efficiently in a production line like manner. First you check in and wait for your name to be shouted, then a waiter takes you to a table. For us he just threw the menus onto the table and rushed for another customers. Shortly another waiter takes your order and very soon the food is served. It's very efficient and optimized, but where's the individual service? The food is good and fresh, but not very spicy. I got more tasty Spanish omelette during breakfast at my hotel. "
4225,14-08-2013 ,5.0,We got there at 10pm and waited an hour to get a table. Completely worth it. Loved absolutely every bite of every Tapas we ordered.
4226,13-08-2013 ,5.0,"I'm not sure how, but my wife and I walked in at 8:30 on Wednesday night and got a table right away, despite the long lines of people waiting. As we walked to our table, we noticed that everyone has a pitcher of sangria at their table. So, that was an easy choice. It was by far the best sangria we had in Barcelona!Then came the first tapas - olives, calamari, croquetas, chorizo/ham sandwiches, and a few other delicious things I can't even remember. It was all amazing. After we re-upped our beverage with a half-bottle of house cava, we were still hungry for one more tapa. The waitress knew exactly what we were looking for. She came back with a giant plate of shoestring fries, smothered in garlic-tomato sauce and topped with two fried eggs. I can't even tell you what it was called, but it was AMAZING, not to mention a good way to soak up the alcohol!This place is an absolute must, especially if you've spent all day shopping in Passeig de Gracia. Worth every penny and then some - we still got out for just over ?50."
4227,13-08-2013 ,5.0,"First night in Barcelona for 2 families and we took the Concierge's tip as it was a Sunday and many places were closed. Get there early as there were notable queues when we left. Full of locals and a healthy number of tourists. Great, great Tapas served with a genuine friendly service, good English. A good number of square family tables for which suited us well. Kids choices and lots for the adults. A must dine in Barcelona in my view."
4228,13-08-2013 ,4.0,"this place was buzzing when we arrived in the late afternoon but this did not stop the service being attentive and quick. we had the sangria which was delicious, and tried a variety a dishes which were all absolutely delicious and flavoursome. it wasn't exactly cheap but the quality of the food and the freshness of the seafood was worth it, and the waiters were willing to offer suggestions of their favourite dishes which was very helpful. our favourite dishes were the potatoes and the croquettes. a must try for authentic spanish food!"
4229,12-08-2013 ,4.0,"The menu is very ""ecletic"", creative and delicious. The atmosphere and the way they attend you is different and you'll try all types of ""tapas and pintchos"". Depending on the day, there is a long line which isn't easy, but it's worth it."
4230,12-08-2013 ,3.0,"Nice place. Average food. Decent service. Clean. We ordered some tipical fried fish, and beer. A little overpriced. More fame than anithyng else"
4231,12-08-2013 ,4.0,"This place is huge. It's air conditioned and it looks like locals and tourists frequent here. The food is pretty good. We liked all of our tapas, and the price seemed fair. I wish we could have sat at the bar, b/c then we could have seen more of the food and might have made more inspired choices. Instead we were at a table at the back and just had menus. The yumminess of the food does not translate to the menus and so we made a swing through the dining room to spot what looked good. Service was okay. Kind of felt like we were on an assembly line, just get them in and get them out, but nothing was horrible or offensive. Worth a stop. Not the best we had, but by far better than most!"
4232,12-08-2013 ,4.0,"Real authentic tapas. This place was recommended by our very helpful apartment manager and it did not disappoint. We were 10 including 6 children. Ideally we would have sat at bar to get a good view of what was on offer, however a quick glance on the way to our table was enough to wet the appetite. The fig with cheese and fresh tuna with tomato both on skewers were the highlight. Would love to go back without the kids for a long lazy lunch."
4233,12-08-2013 ,5.0,"We eat here 2 times and each time was perfect. The food is excellent, and it is a must if you want to taste traditional tapas. The restaurant has a large variety of tapas and all are good. The price is also good for the quality of the food."
4234,12-08-2013 ,4.0,"Best tapas we had in Barcelona, variety of beers, really good prices!! However, you have to wait a lot..we waited around 1 hr and a half but i guess it depends from the time you go... We went around 9:30 and there was a really big line..unfortunately we didn't have the best service as the staff was very busy running from one table to the other so we never managed to get exactly what we wanted... Although we left a bit disappointed i would recommended it but i believe you should try to go earlier to avoid all the above!"
4235,12-08-2013 ,4.0,Amazing food ! you will miss out big time if you go to Barcelona and dont dine here.. It can get very busy but the waiting time is not longer than 10 minutes. I dream about going back to Barcelona only to dine at this place. !00% recommneded. You will not regret
4236,11-08-2013 ,5.0,"On one of the very fancy streets Mallorca, you cant miss Cerveceria Catalana Restaurant!Firstly it was suggested to us by Eulalia, a guide from Discover Walks. I and 2 of my friends visited that restaurant and Cherry (in brown suits) and Carlos ( man in black ) helped us about choosing our tapas...Staff is stunning! They are totally helpful about every detail, they also warn you about watching your bags or cameras out.It was our first time in tapas restaurant, and it deserved every single coin for meal and atmosphere and staff. Meat was perfectly cooked, not so dry or not so raw. and definetly we purchesed for wine (: yummy!Same day in the afternoon from our group a couple married in Barcelona, as a gift i took them to the same restaurant. And this married couple amazed with everything. (Just one thing to be honest they are not letting you to sit at such a big table for a long time, and that was ok for us... We should understand that is tapas! You should eat drink have some fun, but that is a restaurant, so they need new customers (:Next day in Barcelona... We couldnt stop ourselves... Sorry for th other restaurants but we have been there to taste the other kinds of tapas... and finally at the end of the trip definelty we had such beautiful friends there...Lovely Barcelona, unforgetable Mallorca and priceless Cerveceria Catalana... We will come back there again!"
4237,9-08-2013 ,4.0,"Undoubtedly one of the best places for Tapas in Barcelona. We were taken there by a relative who is a fervent Catalan and it turned out to be a great experience.This restaurant is best enjoyed in a large group. We were seven - a mixture of young and old - and everyone enjoyed it. Once you get the table (we waited about 15 minutes) the service is fast and cheerful. Even the noise is a kind of happy one, not jarring to the nerves. The variety of Tapas is incredible. As we were a large group, we ordered almost everything on the day's special menu and a lot of drinks.Although we consumed a large amount of Tapas in 30-40 minutes, we still ordered about seven or eight deserts and they were eaten up in no time. A happy and sweet ending to a wonderful Barcelona experience! Thank you Xavier - you really know your Barcelona,"
4238,9-08-2013 ,5.0,This place were recommend by our hotel staff and we really enjoy it. We should wait 20 minutes for a table but definitely worth it. So many tapas at reasonable price and good service. Totally recommended!
4239,8-08-2013 ,5.0,We had heard a lot of good things and they exceeded our expectations! Try the cuddlefish.... incredible!
4240,8-08-2013 ,4.0,"Great atmosphere, great tapas & sangria and surprisingly reasonably priced! Overwhelmingly populated by tourists, but it is August. Don't come if you only want local authentic/dive-y tapas, but come if you want great tapas paired with a place where everyone speaks English & they take credit cards."
4241,8-08-2013 ,5.0,"A native friend recommended this tapas restaurant and warned to get there early since they do not take reservations. We went at 7:30. By the time they called our name 20 minutes later, we were already elbow deep in sangria and amazingly delicious tapas at the bar. We had a ball talking to our fellow diners and interacting with the bartender/servers. You could see how fresh the tapas were as they quickly turned over and new platters were brought to the counter. There is an excellent selection of seafood, meat and vegetarian dishes. The razor clams and eggplant, red pepper and goat cheese terrine were our favorites. The turbot was cooked perfectly and melted in your mouth. We liked it so much, we went back the next day for an afternoon snack!"
4242,7-08-2013 ,4.0,"We came to this restaurant for brunch on a Sunday after trying to get in the night before, but being disappointed by a long wait time. We were so glad we came back. The food was delicious, the service was quick and professional, and it was nice to sit outside and take in the city on our last morning in Barcelona. I was sorry we didn't discover this spot earlier in our trip!"
4243,5-08-2013 ,4.0,Great food selection. Great wines.Pleasant and helpful staff.We ordered a bottle of cava and whiled away an hour or so munching on tasty tapas.Definitely worth a return visit. 
4244,4-08-2013 ,5.0,"Long story short. it's as good as everybody claims.High demand on getting tables, but worth the wait.Just relax outside with a cold beer and enjoy life, suddenly your table is ready :)"
4245,4-08-2013 ,5.0,"This tapas bar was brilliant, we went twice during our 3 day stay in Barcelona. The staff were very friendly and although we ordered in Spanish, were understanding of our need for an English menu.The service was super fast but relaxing and delicious! We were told we could even point out any dishes we liked the look of on display and they would do it. Definitely recommend this bar as the best we tried in Barcelona. "
4246,4-08-2013 ,4.0,"We were recommended this Tapas restaurant by a friend who used to live in Barcelona. You have to put your name down on a list either for inside or outside seating (or both!) and wait your turn. This isn't too obvious when you arrive so make sure you ask one of the waiters. You can grab a drink at the bar while you wait, but try and stay near the guy with the list!!We had to wait about 45mins for our table which we thought was OK. It food was superb and well worth the wait. The only criticism is that the staff do seem quite eager to rush you through, but just take your time and enjoy the moment!! "
4247,3-08-2013 ,5.0,"We stumbled in here, not knowing that there was hype about this place. We were just drawn to the busy energy of the place and the brightly lit tapas bar. My goodness. So delicious. The veal sirloin, prawn skewer, goat cheese escarole... I could go on and on. Fresh delicious. Not too pricey."
4248,2-08-2013 ,5.0,"After several days in Barcelona eating food that always seemed to come up short, my friend and I completely stumbled upon Cerveceria Catalan. We were slowly walking back to our apartment from La Pedrera and noticed a restaurant with a full crowd at the bar and outside. When we got to the door, two seats opened up at the bar and we parked ourselves in front of a beautiful bar full of colorful and mouthwatering tapas. And looks were not deceiving! Everything we ate was delicious! I would especially recommend the veal - I can still taste it - and a yummy dish with sliced zucchini, tomato and goat cheese. The sangria was also delightful. I can completely understand why this restaurant is on one of the Trip Advisor ""best"" lists. I am just so happy that we tripped over it!"
4249,2-08-2013 ,4.0,The atmosphere was fantastic. Hectic but at the same time so relaxing. just suck up the spanish culture.
4250,2-08-2013 ,5.0,"We were recommended to visit this bar by our hotel, but to be sure I check on Tripadvisor, it was also on the recommended list. We walked north after walking the La Rambla to find this place arriving about 1.30, got seats at the bar, within 30 minutes the place was crowded and people were queuing for seats, we had a good time and decided to return that evening, we had a long wait for a table, but well worth the wait, for us the best bar in Barcelona."
